valid_species_id,family,operational_genus,species,species_authority,operational_feeding,operational_fixation,operational_mobility,operational_substrate,bathymetry_min,operational_bathymetry_min,size,range_SST_Huang
104424,Pandoridae,Pandorella,oblonga,(Broderip & Sowerby 1830),suspension,unattached,mobile,infaunal,2,2,18.1659021245849,13.69124961
104187,Pandoridae,Pandorella,otukai,(Habe 1952),suspension,unattached,mobile,infaunal,10,10,16.3095064303001,30.550758502
104188,Pandoridae,Pandorella,pseudobilirata,(Nomura & Hatai 1940),suspension,unattached,mobile,infaunal,20,20,14,31.201091862
104432,Pandoridae,Pandorella,radiata,Sowerby 1835,suspension,unattached,mobile,infaunal,20,20,24.396721091163,17.94966261
104433,Pandoridae,Pandorella,rhypis,Pilsbry & Lowe 1932,suspension,unattached,mobile,infaunal,80,80,22.9128784747792,3.45693552
111936,Pandoridae,Pandorella,sarahae,Valentich-Scott & Skoglund 2010,suspension,unattached,mobile,infaunal,2,2,7.82838425219406,15.89988919
104170,Pandoridae,Pandorella,trilineata,(Say 1822),suspension,unattached,mobile,infaunal,1,1,24.1433220580764,27.008117877
104185,Pandoridae,Pandorella,wardiana,A. Adams 1860,suspension,unattached,mobile,infaunal,40,40,47.1487009365051,28.457093398
112432,Parallelodontidae,Kamenevus,platei,(Stempell 1899),suspension,attached,immobile,infaunal,0,0,16.6132477258361,17.773385787
104192,Parilimyidae,Panacca,arata,(Verrill & Smith 1881),non_suspension,unattached,mobile,infaunal,130,130,32.310988842807,17.959603966
104193,Parilimyidae,Panacca,chilensis,Coan 2000,non_suspension,unattached,mobile,infaunal,130,130,15.4045447839266,5.9077063
104197,Parilimyidae,Panacca,tasmanica,(Hedley & May 1914),non_suspension,unattached,mobile,infaunal,91,91,22.6097324177001,14.981000183
104201,Parilimyidae,Parilimya,haddoni,(Melvill & Standen 1899),non_suspension,unattached,mobile,infaunal,9,9,19.3390796058137,3.85272734
104199,Parilimyidae,Parilimya,levicaudata,(Matsukuma 1989),non_suspension,unattached,mobile,infaunal,40,40,49.6336579349135,26.606148157
112470,Parilimyidae,Parilimya,neozelanica,(Suter 1914),non_suspension,unattached,mobile,infaunal,40,40,36.3318042491699,14.513740292
104204,Parilimyidae,Parilimya,pacifica,Dall 1907,non_suspension,unattached,mobile,infaunal,50,50,39.4588393138977,30.585264035
100085,Pectinidae,Adamussium,colbecki,(E.A. Smith 1902),suspension,unattached,mobile,epifaunal,4,4,118.338497539896,3.562105266
112907,Pectinidae,Aequipecten,atlanticus,(E.A. Smith 1890),suspension,attached,mobile,epifaunal,NA,NA,31.4960314960472,3.6200002
100099,Pectinidae,Aequipecten,commutatus,(Monterosato 1875),suspension,attached,mobile,epifaunal,15,15,36.9350781777973,22.861666644
100100,Pectinidae,Aequipecten,flabellum,(Gmelin 1791),suspension,attached,mobile,epifaunal,1,1,74.1026315322202,12.43967933
100101,Pectinidae,Aequipecten,glyptus,(Verrill 1882),suspension,attached,mobile,epifaunal,150,150,78.1415382495123,29.723857916
100104,Pectinidae,Aequipecten,nicklesi,Dijkstra 1998,suspension,attached,mobile,epifaunal,3,3,20.6058244193238,9.17199996
100105,Pectinidae,Aequipecten,opercularis,(Linnaeus 1758),suspension,attached,mobile,epifaunal,2,2,100.345503137908,30.547952356
101656,Pectinidae,Aequipecten,tehuelchus,(d'Orbigny 1846),suspension,attached,mobile,epifaunal,10,10,98.8326869006403,27.616200028
100124,Pectinidae,Amusium,pleuronectes,(Linnaeus 1758),suspension,unattached,mobile,epifaunal,10,10,98.9949493661167,18.83936288
112324,Pectinidae,Anguipecten,gregoryi,"Dall, Bartsch & Rehder 1938",suspension,attached,mobile,epifaunal,30,30,55.4436651025164,3.43599318
100217,Pectinidae,Anguipecten,lamberti,"(Souverbie in Souverbie & Montrouzier, 1874)",suspension,attached,mobile,epifaunal,60,60,70.971825395716,7.85068137
100471,Pectinidae,Anguipecten,pacificus,Dijkstra 2002,suspension,attached,mobile,epifaunal,100,100,55.3172667437573,6.15060614
100218,Pectinidae,Anguipecten,picturatus,Dijkstra 1995,suspension,attached,mobile,epifaunal,2,2,48.1144468948776,18.83936288
112003,Pectinidae,Anguipecten,simoneae,Morrison & Whisson 2009,suspension,attached,mobile,epifaunal,104,104,34.3400640651703,5.67713305
100219,Pectinidae,Anguipecten,superbus,(Sowerby II in Reeve 1842),suspension,attached,mobile,epifaunal,0,0,74.3579854487734,23.238447042
100220,Pectinidae,Annachlamys,flabellata,(Lamarck 1819),suspension,attached,mobile,epifaunal,3.5,3.5,95.6327349812814,19.96500015
100221,Pectinidae,Annachlamys,iredalei,(Powell 1958),suspension,attached,mobile,epifaunal,15,15,79.6084166404533,10.52224239
100222,Pectinidae,Annachlamys,kuhnholtzi,(Bernardi 1860),suspension,attached,mobile,epifaunal,4,4,96.6953980290686,11.75638642
100224,Pectinidae,Annachlamys,reevei,(Adams & Reeve 1850),suspension,attached,mobile,epifaunal,10,10,62.6501396646488,21.578020947
110320,Pectinidae,Annachlamys,striatula,(Linnaeus 1758),suspension,attached,mobile,epifaunal,0,0,71.0710911693355,17.47656537
100466,Pectinidae,Antillipecten,antillarum,(Recluz 1853),suspension,attached,mobile,epifaunal,0,0,35.4398081258914,11.69689402
100276,Pectinidae,Argopecten,gibbus,(Linnaeus 1758),suspension,unattached,mobile,epifaunal,0,0,87.7304964080336,26.232600762
112092,Pectinidae,Argopecten,irradians amplicostatus,(Dall 1898),suspension,unattached,mobile,epifaunal,1,1,76.4852927038918,15.03972677
106457,Pectinidae,Argopecten,irradians concentricus,(Say 1822),suspension,unattached,mobile,epifaunal,0.3,0.3,91.9273626294152,28.896059113
100278,Pectinidae,Argopecten,irradians irradians,(Lamarck 1819),suspension,unattached,mobile,epifaunal,1,1,98.3829761696606,23.840840241
100103,Pectinidae,Argopecten,lineolaris,(Lamarck 1819),suspension,unattached,mobile,epifaunal,12,12,46.9893604978829,15.31819783
100279,Pectinidae,Argopecten,noronhensis,(E. A. Smith 1885),suspension,unattached,mobile,epifaunal,20,20,28,11.20980309
100280,Pectinidae,Argopecten,nucleus,(Born 1778),suspension,unattached,mobile,epifaunal,0,0,47.6487145681812,15.31819783
100281,Pectinidae,Argopecten,purpuratus,(Lamarck 1819),suspension,unattached,mobile,epifaunal,0,0,157.139110344942,12.80689511
100282,Pectinidae,Argopecten,ventricosus,"(Sowerby II, 1842)",suspension,unattached,mobile,epifaunal,1,1,112.376465507685,18.67915172
105968,Pectinidae,Austrochlamys,natans,"(Philippi, 1845)",suspension,attached,mobile,epifaunal,15,15,103.910923391143,17.490000069
100465,Pectinidae,Bractechlamys,adorabilis,Dijkstra & Roussy 1994,suspension,attached,mobile,epifaunal,7,7,26.9464283347534,1.98599994
102060,Pectinidae,Bractechlamys,corallinoides,(d'Orbigny in Webb & Berthelot 1839),suspension,attached,mobile,epifaunal,3,3,54.199907748999,14.01347181
100468,Pectinidae,Bractechlamys,langfordi,"(Dall, Bartsch & Rehder 1938)",suspension,attached,mobile,epifaunal,10,10,35,3.59198342
100469,Pectinidae,Bractechlamys,nodulifera,(Sowerby 1842),suspension,attached,mobile,epifaunal,2,2,57.8100337311785,20.60368675
100470,Pectinidae,Bractechlamys,oweni,(De Gregorio 1884),suspension,attached,mobile,epifaunal,5,5,37.4891984443519,23.238447042
100473,Pectinidae,Bractechlamys,vexillum,(Reeve 1853),suspension,attached,mobile,epifaunal,1,1,74,11.81152226
100591,Pectinidae,Caribachlamys,mildredae,(Bayer 1941),suspension,attached,immobile,epifaunal,1,1,56.6568618968612,10.65681812
100592,Pectinidae,Caribachlamys,ornata,(Lamarck 1819),suspension,attached,immobile,epifaunal,1,1,40.6168684169521,11.87554632
103106,Pectinidae,Caribachlamys,pellucens,(Linnaeus 1758),suspension,attached,immobile,epifaunal,0,0,65.3907485811257,11.87554632
100593,Pectinidae,Caribachlamys,sentis,(Reeve 1853),suspension,attached,immobile,epifaunal,0,0,52.9376992322107,19.28389474
100642,Pectinidae,Chlamys,albida,"(""Dall"" Arnold 1906)",suspension,attached,immobile,epifaunal,36,36,90.4322951162913,22.830805518
100643,Pectinidae,Chlamys,behringiana,(Middendorff 1849),suspension,attached,immobile,epifaunal,24,24,96.4322560142611,22.824139018
100645,Pectinidae,Chlamys,chosenica,(Kuroda 1932),suspension,attached,immobile,epifaunal,13,13,79.4606821012757,26.093024984
100650,Pectinidae,Chlamys,hastata,(Sowerby II 1842),suspension,attached,immobile,epifaunal,0,0,88.9100669215809,22.638929158
100651,Pectinidae,Chlamys,islandica,(Mueller 1776),suspension,attached,immobile,epifaunal,7,7,135.735036007657,28.97249998
100659,Pectinidae,Chlamys,rubida,(Hinds 1845),suspension,attached,immobile,epifaunal,1,1,83.3978416986915,25.334367462
100708,Pectinidae,Complicachlamys,wardiana,Iredale 1939,suspension,attached,immobile,epifaunal,0,0,54.7722557505166,13.6316665
100920,Pectinidae,Comptopallium,radula,(Linnaeus 1758),suspension,attached,mobile,epifaunal,0,0,115.412304370028,20.56606779
100743,Pectinidae,Coralichlamys,madreporarum,(Sowerby 1842),suspension,attached,mobile,infaunal,0,0,26.7207784317748,23.38757563
100774,Pectinidae,Crassadoma,gigantea,(Gray 1825),suspension,attached,immobile,epifaunal,0,0,246.591970672202,32.547854088
100805,Pectinidae,Cryptopecten,bernardi,(Philippi 1851),suspension,attached,mobile,epifaunal,20,20,24.4948974278318,15.20972919
100806,Pectinidae,Cryptopecten,bullatus,(Dautzenberg & Bavay 1912),suspension,attached,mobile,epifaunal,50,50,27.9284800875379,29.718333401
100807,Pectinidae,Cryptopecten,nux,(Reeve 1853),suspension,attached,mobile,epifaunal,13,13,20,32.627575601
100808,Pectinidae,Cryptopecten,phrygium,(Dall 1886),suspension,attached,mobile,epifaunal,60,60,53.5940295182215,29.588752939
100809,Pectinidae,Cryptopecten,vesiculosus,(Dunker 1877),suspension,attached,mobile,epifaunal,50,50,37.0987870421662,28.489069841
100917,Pectinidae,Decatopecten,amiculum,(Philippi 1851),suspension,attached,mobile,epifaunal,0,0,72.5966252659172,32.627575601
100919,Pectinidae,Decatopecten,plica,(Linnaeus 1758),suspension,attached,mobile,epifaunal,0,0,54.3139024560011,34.40643638
105083,Pectinidae,Decatopecten,strangei,(Reeve 1852),suspension,attached,mobile,epifaunal,10,10,48.8364617882991,13.6316665
100923,Pectinidae,Delectopecten,alcocki,(E.A. Smith 1904),suspension,attached,mobile,epifaunal,40,40,21,5.75386346
100924,Pectinidae,Delectopecten,macrocheiricola,(Habe 1951),suspension,attached,mobile,epifaunal,140,140,25,29.389649237
100925,Pectinidae,Delectopecten,musorstomi,Poutiers 1981,suspension,attached,mobile,epifaunal,37,37,6.1,19.51507565
100927,Pectinidae,Delectopecten,vancouverensis,(Whiteaves 1893),suspension,attached,mobile,epifaunal,27,27,45,25.334367462
100928,Pectinidae,Delectopecten,vitreus,(Gmelin 1791),suspension,attached,mobile,epifaunal,30,30,25,31.143377869
100929,Pectinidae,Delectopecten,zacae,(Hertlein 1935),suspension,attached,mobile,epifaunal,10,10,26,16.96133355
100930,Pectinidae,Dentamussium,obliteratum,(Linnaeus 1758),suspension,unattached,mobile,epifaunal,1,1,69,10.8087798
101129,Pectinidae,Equichlamys,bifrons,(Lamarck 1819),suspension,unattached,mobile,epifaunal,1,1,132.476412994918,14.585367893
102177,Pectinidae,Euvola,chazaliei,(Dautzenberg 1900),suspension,unattached,mobile,infaunal,12,12,40.7205108022972,18.50060313
102178,Pectinidae,Euvola,galapagensis,(Grau 1959),suspension,unattached,mobile,infaunal,15,15,46.4327470649756,6.99481993
106422,Pectinidae,Euvola,hancocki,(Grau 1959),suspension,unattached,mobile,infaunal,57,57,60.9918027279076,1.76876043
100121,Pectinidae,Euvola,laurentii,(Gmelin 1791),suspension,unattached,mobile,infaunal,9,9,100.980196078241,9.086304
105966,Pectinidae,Euvola,marensis,(Weisbord 1964),suspension,unattached,mobile,infaunal,25,25,86.9482604771366,7.20760924
102181,Pectinidae,Euvola,n.sp. a,Waller 1991,suspension,unattached,mobile,infaunal,NA,NA,78.993670632526,16.93115972
102179,Pectinidae,Euvola,perulus,(Olsson 1961),suspension,unattached,mobile,infaunal,2,2,40.9511904588865,14.49458329
102180,Pectinidae,Euvola,raveneli,(Dall 1898),suspension,unattached,mobile,infaunal,7,7,81.024440757095,19.91667863
102203,Pectinidae,Euvola,turtoni,(E. A. Smith 1890),suspension,unattached,mobile,infaunal,20,20,32.9848450049413,3.6200002
102182,Pectinidae,Euvola,vogdesi,(Arnold 1906),suspension,unattached,mobile,infaunal,0,0,111.888337193829,17.94966261
102183,Pectinidae,Euvola,ziczac,(Linnaeus 1758),suspension,unattached,mobile,infaunal,1,1,118.219203177826,19.08009618
101152,Pectinidae,Excellichlamys,histrionica,(Gmelin 1791),suspension,attached,mobile,epifaunal,1,1,38.9871773792359,23.086991885
101153,Pectinidae,Excellichlamys,sowerbyi,Dijkstra 1998,suspension,attached,mobile,epifaunal,20,20,23.9791576165636,8.67610629
101154,Pectinidae,Excellichlamys,spectabilis,(Reeve 1853),suspension,attached,mobile,epifaunal,0,0,44,32.627575601
101175,Pectinidae,Flexopecten,felipponei,(Dall 1922),suspension,attached,mobile,epifaunal,40,40,86.9212862307042,19.689058019
101176,Pectinidae,Flexopecten,flexuosa,(Poli 1795),suspension,attached,mobile,epifaunal,17,17,51.4975727583349,22.861666644
101177,Pectinidae,Flexopecten,glaber,(Linnaeus 1758),suspension,attached,mobile,epifaunal,1,1,87.8749110952609,22.861666644
101689,Pectinidae,Flexopecten,hyalinus,(Poli 1795),suspension,attached,mobile,epifaunal,18,18,29.4234600276718,23.801666656
101334,Pectinidae,Glorichlamys,elegans,(Wang 1983),suspension,attached,mobile,epifaunal,0,0,11.9415241908225,6.95620939
101335,Pectinidae,Glorichlamys,elegantissima,(Deshayes in Maillard 1863),suspension,attached,mobile,epifaunal,5,5,19.0262975904404,16.80157899
101336,Pectinidae,Glorichlamys,quadrilirata,(Lischke 1868),suspension,attached,mobile,epifaunal,40,40,22.8035085019828,32.882575626
101337,Pectinidae,Gloripallium,maculosum,(Gmelin 1791),suspension,attached,mobile,epifaunal,4,4,60.7601843315176,16.4720005
101338,Pectinidae,Gloripallium,pallium,(Linnaeus 1758),suspension,attached,mobile,epifaunal,1,1,107.089495283151,32.627575601
112014,Pectinidae,Gloripallium,speciosum,(Reeve 1853),suspension,attached,mobile,epifaunal,10,10,73.9461966567585,31.992012502
110723,Pectinidae,Gloripallium,spiniferum,(Sowerby 1835),suspension,attached,mobile,epifaunal,10,10,42.6485638679663,6.40259105
101433,Pectinidae,Haumea,loxoides,(Sowerby 1882),suspension,attached,mobile,epifaunal,8,8,29.1890390386528,3.43599318
101434,Pectinidae,Haumea,minuta,(Linnaeus 1758),suspension,attached,mobile,epifaunal,3,3,38.8747990348503,22.445833244
101435,Pectinidae,Haumea,rehderi,(Grau 1960),suspension,attached,mobile,epifaunal,0,0,10,13.52833334
100904,Pectinidae,Hemipecten,forbesianus,Adams & Reeve 1849,suspension,attached,immobile,epifaunal,0,0,42.6614580154031,23.238447042
101474,Pectinidae,Hinnites,corallinus,(Sowerby I 1827),suspension,attached,immobile,epifaunal,1,1,159.687194226713,11.9441647
101525,Pectinidae,Juxtamusium,coudeini,(Bavay 1903),suspension,attached,mobile,epifaunal,6,6,30.9838667696593,11.64120938
101526,Pectinidae,Juxtamusium,maldivense,(E. A. Smith 1903),suspension,attached,mobile,epifaunal,2,2,33.4140688932072,32.627575601
102520,Pectinidae,Karnekampia,sulcata,(Mueller 1776),suspension,attached,immobile,epifaunal,100,100,27.9821371592664,30.547952356
101560,Pectinidae,Laevichlamys,aliae,(Dijkstra 1988),suspension,attached,immobile,epifaunal,30,30,40.1026183683809,4.30561988
112325,Pectinidae,Laevichlamys,allorenti,(Dijkstra 1988),suspension,attached,immobile,epifaunal,40,40,8,4.68885731
101561,Pectinidae,Laevichlamys,andamanica,(Preston 1908),suspension,attached,immobile,epifaunal,1.5,1.5,28.0356915377524,18.24122648
112330,Pectinidae,Laevichlamys,boninensis,(Dijkstra & Matsukuma 1993),suspension,attached,immobile,epifaunal,1,1,46.0977222864644,7.52650339
112326,Pectinidae,Laevichlamys,cookei,"(Dall, Bartsch & Rehder 1938)",suspension,attached,immobile,epifaunal,1,1,30.3189709587908,3.59198342
101562,Pectinidae,Laevichlamys,cuneata,(Reeve 1853),suspension,attached,immobile,epifaunal,0,0,37.7888872553824,28.876333417
101564,Pectinidae,Laevichlamys,deliciosa,(Iredale 1939),suspension,attached,immobile,epifaunal,10,10,22.9128784747792,22.051666787
104067,Pectinidae,Laevichlamys,kauaiensis,"(Dall, Bartsch & Rehder 1938)",suspension,attached,immobile,epifaunal,65,65,6.14979674460872,10.54035522
101569,Pectinidae,Laevichlamys,limatula,(Reeve 1853),suspension,attached,immobile,epifaunal,2,2,28.4604989415154,13.71609799
101570,Pectinidae,Laevichlamys,mollita,(Reeve 1853),suspension,attached,immobile,epifaunal,2,2,58.1850496261712,13.22500038
101571,Pectinidae,Laevichlamys,multisqualida,Dijkstra 1994,suspension,attached,immobile,epifaunal,50,50,32.9393381840012,3.71746567
101572,Pectinidae,Laevichlamys,multisquamata,(Dunker 1864),suspension,attached,immobile,epifaunal,20,20,73.4166193719106,17.72206152
101573,Pectinidae,Laevichlamys,rubromaculata,(Sowerby II 1842),suspension,attached,immobile,epifaunal,2,2,38.6660057414779,11.70944459
101574,Pectinidae,Laevichlamys,ruschenbergerii,(Tryon 1870),suspension,attached,immobile,epifaunal,1,1,104.64798134699,20.31424225
101575,Pectinidae,Laevichlamys,squamosa,(Gmelin 1791),suspension,attached,immobile,epifaunal,1,1,93.45501591675,27.673133382
101576,Pectinidae,Laevichlamys,superficialis,(Forsskal 1775),suspension,attached,immobile,epifaunal,1,1,79.0635820084064,16.25444501
101577,Pectinidae,Laevichlamys,weberi,(Bavay 1904),suspension,attached,immobile,epifaunal,0,0,27.9284800875379,10.69588757
101578,Pectinidae,Laevichlamys,wilhelminae,(Bavay 1904),suspension,attached,immobile,epifaunal,0,0,32.4037034920393,13.22500038
100322,Pectinidae,Leochlamys,farreri,(Jones & Preston 1904),suspension,attached,mobile,epifaunal,0.5,0.5,110.995495404093,30.550758502
104150,Pectinidae,Leopecten,cocosensis,Waller 2007,suspension,unattached,mobile,epifaunal,86,86,65.4980915752513,1.76876043
101584,Pectinidae,Leopecten,diegensis,(Dall 1898),suspension,unattached,mobile,epifaunal,10,10,160.62378404209,21.068635782
104172,Pectinidae,Leopecten,isabelensis,Waller 2007,suspension,unattached,mobile,epifaunal,18,18,70.971825395716,6.99481993
101585,Pectinidae,Leopecten,sericeus,(Hinds 1845),suspension,unattached,mobile,epifaunal,13,13,103.714994094393,16.44182409
106426,Pectinidae,Leopecten,stillmani,(Dijkstra 1998),suspension,unattached,mobile,epifaunal,55,55,84.5856370786436,14.49458329
101615,Pectinidae,Leptopecten,camerella,(Berry 1957),suspension,attached,immobile,epifaunal,64,64,34.2,15.6626807
101617,Pectinidae,Leptopecten,latiauratus,(Conrad 1837),suspension,attached,immobile,epifaunal,1,1,49.4974746830583,22.707619352
101618,Pectinidae,Leptopecten,linki,(Dall 1926),suspension,attached,immobile,epifaunal,5,5,46.475800154489,7.20760924
101619,Pectinidae,Leptopecten,tumbezensis,(d'Orbigny 1846),suspension,attached,immobile,epifaunal,1,1,42.9534631898291,16.44182409
101654,Pectinidae,Lindapecten,exasperatus,(Sowerby II 1842),suspension,unattached,mobile,epifaunal,10,10,40.7,11.34704559
101655,Pectinidae,Lindapecten,muscosus,(Wood 1828),suspension,unattached,mobile,epifaunal,5,5,67.8952870234746,19.91667863
